text,sentiment,urgency,confusion
"'Keep in mind that one of the options for this assignment is to rewrite the introduction section of a previously published manuscript. If a student has chosen this topic, they are expected to have some language that exactly matches the language in the original manuscript. This is a rewriting assignment rather than a writing assignment. Please do not flag this as plagiarism.  (You do not need to look up the original introduction; just grade the student on how well their revised version reads.)'_x0007__x0007_It seems to be ok to have whole passages but I'm sure not all of them will be as succinct as it could be.",1,1,1
"Remember, you are able to resubmit the essay a second time plus there's the third optional essay and the best two scores of three will be used for your final essay score",1,0,1
"I have scored 4 peer's work, but the system tells I've only done one. Actually, it stoped counting after I finished first scoring. Is there anyone else have the same problem?",0,1,1
Some people are reporting that selecting the 'I'm unsure..' button seems to make that review not be counted. Are you doing that?,1,1,1
Thanks for your advice on reference software.,1,0,1
"It is common to use the passive voice when writing in Japanese. When writing in English, I automatically find myself using the passive. This course has been really helpful and from now I will freewrite, then go back and check I am actually using the active voice. Hopefully, with time, the active voice will become more natural.",1,0,1
Thank you!,1,0,1
"I agree, since I'm not English and I have no idea about which verbs are considerated \strong\"".""",1,0,1
Oh my god..Thank you very much ! I thought it was 'I'm sure...' so I selected it every time!,1,0,1
"HI All, _x0007__x0007_I tried to submit the First Essay on the final deadline day but unfortunately because of time variation it was not accepted. I was beyond the reach of internet and had visited remote area because of that I was not able to submit in time._x0007__x0007_Is there any chance of 3rd Essay ??? 1st essay has 25% weightage, so I am worried about the score",0,1,1
"If the mistakes are so bad that obscure the meaning of the paper, I put it under clarity. Otherwise, I ignore them._x0007__x0007_However, take into account that papers with mistakes are not acceptable for publication. Also, spelling is rather easy to check.",1,0,0
Not yet... I've only submitted assignment 1 so far,1,0,1
"No, the median score of the final submission of the essay is the one that will count so you still get 10/15",1,0,1
thank you,1,0,1
"It was quite deliberate. He even wrote \the assignment should be 300 words minimum\"" in the editing box. _x0007__x0007_By the way the introduction I submitted was 4 paragraphs long (w/o references). The other two peers graded it 14 and 11.""",0,0,1
"For the world writing family it is very important to listen the cathedrals who are published their papers in the most relevant journals around the world. It was for me very interesting to listen the <redacted>, <redacted> (super!), and <redacted> interviews. Many thanks my beautiful and very smart teacher. In a few minutes I have learned a lot. Your questions were precise, focused, concise, clear, and brief and therefore the professionals answers were excellent and a the necessary good complement of this marvelous unforgettable course.",1,1,1
dear sir_x0007_i send the essay no.two since several days with no response uptill now,0,1,1
I accidentally submitted my last assessment before I had typed some of the comments that I wanted to make.  Is there any way to go back and add them? Thanks!,0,1,1
"Hello,_x0007__x0007_I have a doubt and, although I've looked in the foro I didn't find the answer. Could someone explain the evaluation process of the course? I mean, in our progress we can achieve a maximum of 80% with homeworks, tests and assays. What other activities are we suposse to do?_x0007__x0007_Thanks for your help.",0,1,1
"I also saw this: I always read and comment / edit before scoring as I feel I have a better idea of the paper and its merits after this. However, I noticed that when I went back to score some of the boxes had checked themselves randomly. Luckily I was able to change them before submitting. They weren't all at 0 but appeared randomly in all sections.",1,1,1
"I do not mind my grading in the essay Number 2._x0007_The first grader gave me 14 points, the second 11, and the third 11 as well. _x0007_As you see that makes 36 points. And 36/3= 12_x0007_My question is: why my final grade for this essay is 11 in the progress page._x0007__x0007_Thanks",0,1,1
I don't understand the second homework deadline: Is it on Nov 05 or November 08?_x0007_Which units we should already completed by now? Unit 5 and 6? I would like to know what should i have already seen by now._x0007_Thank you,0,1,1
"I didn't include the link.  I hope it is o.k. to post links in this forum.  The link is below.  The man's name is Emir Kamenica.  He ended up going to Harvard College.  Given that Mr. Kamenica feels he got away with it, and the teacher feels Emir didn't plagiarize/deserved to go to private school regardless, I'm not sure if there is a strong moral.  But Prof. Kamenica definitely feels it is plagiarism.  _x0007_This American Life, Episode 504. Act II._x0007_The relevant bit about plagiarism is at about 23:30 or a little after._x0007__x0007_http://www.thisamericanlife.org/radio-archives/episode/504/how-i-got-into-college?act=2#play_x0007__x0007_Emir Kamenica is a Professor at the U of Chicago Booth School of Business_x0007_http://faculty.chicagobooth.edu/emir.kamenica/",1,1,1
"I find the peer asessment lacking extremely. Of the three peer assessments that I have gotten, there was only ONE comment which said [good work] but then gave me three times a score of 1. I would really like to know why this person gave me scores of 1, because then I can improve my work. But in general: come on people, put some effort into the peer grading. I just sucks when you've been working for some time on other people's work and then get back no feedback at all!",0,1,1
